NU_INSCRICAO,NU_NOTA_MT
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,476.5712263062803
0cae68bb07813f6be4f476c21d699c697cb479d9,0.0
1ab6ff506119fe0fb2b17147c7019e7419a4be14,424.23383060007427
83400bcebb04d1605ad7d37568b1bf4bde04b494,435.6055501989243
54899865c8bed8eb4d54c8d4c8ae09a30864290c,674.8249165802708
63e7e834e16f11029f62736780b3a101cac5e5f8,574.7327227872688
dc7a06efb8feb5e397b1d57d5478e2965322e80e,477.8400018843199
625786c698ec763a4dbba2978876dacf605d42c8,0.0
8ba8d9f7e4d980b58556226d906e2236659cda4f,387.88174399647096
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,0.0
ef52f1830fe4acb0d7ce223353a239b3fac81925,444.50036740812476
873ca0475258c0454ff969ff7f8b779c30729f48,479.98100995793726
43d7bd465f67853f09b8ea211afa8cba29d6452a,383.5508361533096
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,429.11340111504705
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,533.5206743685487
49a9e7f2baa21147daed25a03be27ef0d785cdaf,423.2662823858274
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,590.4804109371355
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,557.2935026950195
97854c6bc17f30f476dc404dc3e74bda38afb8ba,0.0
c57e5c73a18d895c0d10f18f4ca74d5073c16698,529.3027007185804
2ed840bcb61092680e034399b5b638d6492e146e,0.0
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,445.96430210431726
1a4a30ccca625947b0d2a60f25702e8066320f5c,0.0
291eda98ff5f826d1adeec3ce1efc385ece76e7c,447.5071249700062
a976f1e8f9ba929071999ca384edb2f2bd0e0026,461.90114036962206
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,0.0
601eb56c4870e7f3ce567bef879997434fab6978,443.9187513509264
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,472.4231067887566
8d2007f35400585b1a23535658a56e3f56deae16,580.6591108893617
504fb778c3000f0f74c49d28a157ef535df7b26e,511.94839857259115
41486a1936312d298dd64860a5d146bbe6e1f6ad,456.74082730198074
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,0.0
eaf79174460e09e7653d588de06f97e1bbd42138,505.6704204565406
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,397.02350409041827
2181b6cd1a507e4be28b56bc22a49fc0c508891f,479.3468869387121
5cf539ec5fbefdd7e36c73555623aef55261b30a,590.5371129294563
cfcaab878786f9216a4d8433f2a46bad9276aee4,482.19579763234543
1b24de7ad1184ad4a97f373e876b96eea61c6b17,527.0170910409649
c261830482fb017b2cca67da0781f4b8b8d83187,0.0
62add403579d50fbee420593bd16447b10679b89,511.46291896316217
d8e056958f364d9b9abc8cd7d7e464341655e324,0.0
e00b16108ae0577000f16ced5a92205b35879b17,427.6652059439372
578b34d9c52218727f025eeeb7e9ece099e7962e,0.0
91011d06f4c11199a3ae872aacadadd7d5d75f1c,0.0
139838127162e6aa92bebbc5651e0472286a0619,0.0
3c4914af467ac58e125a45a078ab6cd43e13b655,478.63976929904965
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,458.7455695136198
df7d7db821755b6e9a024a3cebe06b8155d9c708,451.4885934171605
8134453bc66345ba09033fc2118df694fa6a5299,481.99358343605104
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,439.79321306775586
b04d55df23021bca201b74ffe2e63ea7f2449877,476.0501793055944
3f318550fb1494cc6160d1e031ae29ac2fc065aa,489.16489075803713
ef77de8ef635260390a3261262869ca5c6135f59,0.0
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,0.0
c7cc0461b2c741ae81ee815a975dc6b9e514875c,476.4431557261096
73274817307e9baf478abdd2e6e73bab0ab26ecc,0.0
af6c4e9ec5b12de767977306416bd0d9447d310d,397.0312473129316
7b309e8114f95274ac95aad6697df953fce1d861,459.80893124303947
354a476d6cc00db02bbe4bacbebe0298c14b9926,0.0
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,430.4920307159763
adcb305091a3f8b4a9771362caaae7d2b39465c2,502.2165948631584
3b08ec5615162eeef39ddf97c305601f8d6be53c,607.4229815790802
dd8bf6ed8a7291b0bac35478a7d4812939478898,545.3650045414979
298c9c61c87385c00c8eaa4192d153a8d059e411,455.3847314460047
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,0.0
64449fe7c928f02f796c5b0d527c681b537f7859,421.885523316535
bfaa66d24544cca4105e4364d9228bb8dc61c14a,0.0
62d6fdccdcae41351a63bcd346eb65178c0481f1,242.40739133047583
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,547.6905452653532
f0d08da594cee151c351acda8e05cedb7aa8f2e6,555.646219975481
cd2030092aacaa9580845fc92189ad3bc1a88129,420.2070819737697
1372e1ae0bd729de3f59baae76f62b02b73b21ac,508.33154476986675
3a74629fd3af085f644ada2fd31359de263dc95d,445.1252651541434
c5c4d066740c70017879a186e3df0b148edb1785,433.11719217566804
93622845055ef268067ee6964763aff9683e8360,419.28466708903886
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,416.36500085244353
7e760b93b2a189673c81aff7015aca45b4f50f3e,447.4360893277789
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,0.0
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,448.5100137441061
04013eb3b9f5e047e3c384cbc124d6be434890c1,427.5337637041381
da0d4b43fd0c5896ab67944d72aa269aa842668e,597.1904074960867
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,464.40863365313675
bf751d79db8096cf876ac75002003bf2a7da2035,439.3437394890786
6e85f5878fde0da41bcbdeb1050e561c334bc31f,0.0
726af52ecc5309864376cfbb79843e4d9bc67eb0,545.3909384357364
cdad5bfc0354572880fa799d9a0af784137de4a0,0.0
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,476.8017861938075
9cb5797ed8f7ede425ba307f769774b42460774c,454.5807707698079
ac75c3f733f769455017ffdcf9b4ef75af3f853b,436.37736621105427
8c408798149631973f52a14f363b604349f3425d,590.9793167141288
b2994317d9802cb04c018f57f863aaa6fae7a2b7,0.0
0f1c44bdb576aa13a22627c4415521e2a68398e9,0.0
b04c28955fd0f07bf69fc01d69aed8d166814b31,411.26310412472696
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,452.35533115228947
fa2603e1077c05493a48a74c6365a8d938b9bb58,440.73835676420595
0432abb93e94758393c78d674c53761c8e7547b2,410.69748624912705
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,526.0073715798633
40e4c903604e672a031abf55a0e9d0be2499e19d,531.2661339438798
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,546.2546355420293
ae275ec587fa99cbc535a14b099e9a53418ad6f5,604.2265022436968
a40bcb038126e8fcc18613587d349c451b17495e,644.1407665425972
9b19bbaedd6ecaef988bef930c5793119b19dc00,442.0687901832414
62d3a19afc54c1410e6e771ea29b909f8796cdcc,0.0
d20057efa140f475a2ab2abe27411b82e8da0e5e,0.0
96e1a9ae54f3094c2837def24b35651fd65b7683,0.0
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,425.83730240442395
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,486.20531379360153
f97828327a4314a4678a907d32d289e43235a80f,0.0
46ef075a91ce3096159d24ef137e502955a2e92a,459.0638765421786
525cdb6a9a5f67818cf00847195ba88f8fe91978,0.0
0fd2ebb2cba41467a2f1f064879e27c14671db11,465.5321299411773
1a4a64788e42e62aebaf976e118e4312f271be20,540.6876784109977
53c0a7d0d86fd533212fc581cf32c5cccadc294a,0.0
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,478.8623944874449
fb888df8e882e6c0d8422fbd16748fe087fba56a,0.0
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,490.75130753427027
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,0.0
d920d310fa85f5d607cddd3f366d1fb4901372da,483.89138273228383
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,469.05277931907295
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,0.0
ba01e15e5a2f24d0dd9b724618655a329ad61213,478.6127912706953
dbeac2f05498472ec708163898309999efef03f2,374.1678481788848
31782322f561ad5f596f6ae148c8204fad23705f,0.0
bfd9561d59f723b856dbcc1ce674e11bba238a99,0.0
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,547.9502875648798
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,466.47430836985137
825b9a5eb0d8725082051b41e082aed01dc9be7e,398.70111666484365
67d77c90ad21e26bfc94677547f6910b01dc1d32,430.3575409852112
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,0.0
74271d115ce6ed32aa2aa834385200a606c62bce,370.79910792206465
6efd349903f7b391b6f920cc76de7b507258a8c9,410.85974745297426
e85ffa10d21d03b9b4e925b5808dde341be4a62e,0.0
c0934de7b64b1ea909ce77c97580606e18936874,603.9974389062413
f81906feca10f1eeb5153e9f662a06040dc795c9,557.3524906723535
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,441.808194413014
2ad02e38865830766bb87531dcb154852364eb39,516.278427446947
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,0.0
f986cc713f62755c8e4e47a388f9775fe2f46b40,434.6991003387532
143481c553f2f07d71a7b02d4364cf716eb213c3,529.3346897217223
7c2c0ca131808098924fa3305efe67029c95e527,527.2756600873272
862074b9b6dcb5e90476279725b9d0aa991f1e86,413.7356927218142
a5873b09206a34e65ff84c5d12d27998701220b4,396.892053320481
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,440.8691820632908
cd532929efcd6be773ba62fc83c631a77eb24e94,605.367314096884
64a70bc39c408304ecb8e572765315a3896ff833,457.08359092775635
5573caf7f47589820461e64565f85c11bf9f122b,434.9731795776429
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,558.3789507908559
e7f989fad23aa525007003e7d1382ae56c9947f5,480.04406675555
44b8f6f734d554fec0da2e60da8d27868798c802,474.31829345906675
ae0ce3518210a23804d30a83c92f5c2da6fe1382,0.0
34d6082a74330b3f5bc565fc573674afaa03f661,692.6036178308616
d25c087f96c3997d6328b953d4a710d27ef5838a,504.8874339189838
0e916480daf872f3cfd63c9decda513616804b6a,0.0
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,0.0
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,498.76710427642394
e447d3f2d58677fd267d7a03f501ef642a1d4e06,391.6951671596118
fbe1950b1a096572f21ea11345473fefcba6c84c,436.6859972168073
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,0.0
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,465.8877186651593
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,0.0
48bb95f95bf1597bd67366fb50610ada3df98863,449.47805544303714
51ae593280f360e68b5400abcbb0d37f1ecade71,690.9209337456591
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,0.0
d306f972ccb66cdd4b336af47af14e1bf8240cec,0.0
8a1a696322f3f7e0861982fbca06cdbb039832d9,0.0
6058199e6bda1e0af51a1186b65ff76d4fe4035c,532.588219204835
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,452.339429517135
31a4df5d818242efa0d50309c9bd5e503d3811fe,437.76819369210824
89c71043264315c4e0eea0f8775363a12dc82061,397.22692202627496
81d76646552b14b85adb5d258e5a135fd7ddb86a,480.2555500343382
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,0.0
b63eff83ebc02e1bc7a73477edda3b76a05571b6,0.0
c4a3b96cff4393b06246604527f1a558ad8b66b3,551.931945164584
dc284de80ad0db4a78bee253f995f0920e340cfa,0.0
45eab0d008b4971810ca4b2d7b735916d9991a9a,631.7975619200779
982fd0566d5924b506fe1477fda3513984c4c702,584.0042184328761
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,512.8709072370873
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,420.4642085283949
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,0.0
8cadd025151167286941b7d4f113e0335e046bbb,551.9696657305615
412696b14eed4da0a81260862fbe1855d8fc75a1,0.0
6629196865947bb489338e3fa1c9f0e56614ee72,512.1368964366382
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,357.68707665498715
bff7d200b32aa005540af908fb325a46ca9bb742,437.9832014946375
22a2734a900eec40dd32ef379894cfafe40c63c6,0.0
edfe4f7961749b29d0bcb06933f1a8710846e116,0.0
5d42040f9935aff1dabc32c4f5a578148138e1af,428.10581528798485
bd01964e27b0e530ca458b382b07493aeb48a2ef,436.605320962643
6588cdc7aef843b1775104bc38017bb3f808c7bc,434.49772281170567
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,563.6591389275654
1d705b7b461dfd626645d5df319ab733c1c1ca73,491.6020077412589
106b58912414f794e754883865bf6e4cf68adfbc,462.0142731082512
308f5a51e95317261a7d66fa83feaf3504542cbe,370.11471112247574
973c923e39db780e329a64c6049dc85d9be17978,409.3955804195767
19dd82f8d74cf3f076d24e9985dae14d95a9318a,0.0
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,458.5357590080187
7f9879b40a268318e2a969e73156aa9df7a48c13,537.6893493258876
3060b85e8d3e20b11f4391e64c6f916cede388c5,0.0
866d7784ed1380003929da44f965aef9339702f9,540.0072432304646
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,469.9908707065054
032ef02de121b7ab5f2ee4ffab719f464050f862,0.0
68040110ffe6ecacbbff5e21086c8c416132a22c,0.0
f66562b958e6349449b87fea0a01fab214f6ec8b,369.34623499624564
beefc7a89a2d9882e5983d80e356f8b7c23994f7,510.1491378424064
82d7709a8445664e93038482fbfee478e8a40273,511.1527503508441
e3929d32c498f8e45ae326017cf7c60308880d94,575.2049904334867
9da35674034a0a1373298436fdfb2f1d840a6da2,444.3061183091488
6d980e58439452168c46e569c5671e7820d0800b,0.0
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,427.42343248535354
2f8e05c2d702db25093589b14295ab88abf009e0,0.0
407861b22074fd4b864404e8ef0942947c9ec7d7,0.0
d426e04457c4fc8b4068a7da6805a7ab8e07224d,457.6316777999444
70aa6679bdb9627324f6626534a7709cdcbdb0f8,0.0
f5c04dc290d6706af8214800e25be19129dc9f7b,419.6179579385564
cd20ace0b8fb57cecb028764042f1c7851d39507,414.01763353255814
eb5f0ef501357740c2ac626bf1ce233475aa47af,474.23750087330774
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,0.0
383f9cdf1c3d46a2cd312345792cf74f15e4b746,532.5891584978865
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,0.0
fe23ba819708fa369addcf9e6dcc7657cab3a96a,460.2814150286981
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,594.8392228560829
c4e415962974bee4963519523194e05c3638dd39,0.0
d50835b7ccba559c85daac789b52a4dd31e98eb9,0.0
b0e8139fa43e8c764878dcd69f3548d74353d838,465.45198505186295
e023d054a9a69d221946660afd3b8cabfcd05230,0.0
9284a89fdbdd88fe9877dad42e9984e7e2484e20,466.19936522256904
f4c4cee74ce9ede036564ef9b80aba39c768e126,403.0341724165906
b1b16d232ac65293996ef45fcac75a0fca3e7325,0.0
b8fb9eb73a9f599896d49678bdab39e07479b2ba,409.49421063525136
c04b0546f83b9eb90d11ca7597181b9ef956a80a,0.0
bee771ff249f080561ad1b67c3a0050a3ab89b32,488.55434116146057
b1cb99c8b63b442384c0af490ca27366e5a91489,0.0
809ec35d37a181001a42e6340709505e78a2c577,406.5595443799778
67da0b704f0c6cc6037509ab516aaaf58fd950b0,469.9137856375424
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,425.4667457318694
4617bca8992d06315c5592eb69d2493ac7ddf543,0.0
60290f6053f0e9a625bc9d2f699ca507e8985292,417.2502422536817
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,464.86889405607167
89d16717c0a898a0955477e778e309036aa6e584,0.0
151d112bc6f05c1069b4b743f73f92a08826741e,0.0
a90416a3b247048aaff99c5f2f88a45e2dc20046,0.0
4dff8608a5941c894c2f71aae910da722b5b2b2d,438.86996058993805
67833093fd0fde740199378acf55c33de750736f,448.84759834614096
23c6b7ea47102c0ba28ac805a03304d515494ecd,491.3558088834873
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,0.0
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,427.48288703517596
68b155dada9a40aafaaa7714e063a432dd8275d6,399.86843293375745
bd21086734939a7c2bc239854d12d7b8b2009fd6,0.0
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,609.6703020894424
04df4468d9913083f7984969a8b2892f210b4193,414.400062475305
cc2a0d12abf9b0917d668bec85e91fafddac7c45,510.91654547684016
3c5e07f1980f7cd16cd801e5f1b4f02825274201,0.0
e9b1849607e9d8ab47b7fc39be369805313dda59,405.2352431279033
f4908c99ff49fb68410ac0d479e7def865dbff16,0.0
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,0.0
8919315667eed33ef7df11b0dcfc40d6d69163b8,0.0
0adec45c06749fe632ed2304c345b14418d15871,0.0
95a22a438d6ae5aae37830d6a7fc74e75fc981af,472.77895742136957
27584421ac81833fb4ccf564a6fcdd4ac2b698be,533.7793770410333
e720fd525ae844a709b93fdb28f7914c48d8160d,537.9451948045746
24fa503c4c1225e71a37fe92b354c626e099cbb6,578.3608153878633
6af857c10637e8e60ee8723080d306cf45181a2f,646.9511474640017
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,0.0
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,465.98228851527296
fe61cad7894d78b02178a3eb5ec99ffdb5351160,0.0
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,0.0
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,468.9919089399723
3a9507cc35b592af5172dd8ebb28cc89827e3f68,418.30405084266965
132375a118767bda43cef7d17fb9ee7e3910fda6,0.0
551f1885fa0f60bb05f612a39cafe53130ac961e,395.5546400669269
399626499b7dfe518b8a4a57b801dae132f325db,0.0
cc3750ac71c85cc688659b3eb20dc112738eb623,673.0765584732717
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,447.81799824875566
9c87e30e40e82eba487a7fb0b594eb881db74389,408.6363599353699
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,0.0
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,440.60091462026634
f3931aca05bc6c99fe0c03619fc54098c0c515ef,0.0
16f6526457cc7d849c2a9829efa0e021c78353f0,508.7186066662274
74b0cbfbe74747c9780b564db3e624d3c19878a2,423.1797676590795
fc67a6d22a9d1beadaf42cd714789d5749800b19,413.3521896007313
d0c7acbad13d292e637f23633da232e29186e20c,448.5215532635029
b921a4ac834cc1109c06e7c1de9439c0daf16e06,510.74878209846446
e31ee5529458da77ca3239ca06f64465e737e454,427.792178620327
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,0.0
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,440.826292172899
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,523.388308978019
b095a86f58a41adaf4197caac4b38de0a96a4058,0.0
05a25962f9f30d8544842ec3d79244e99d11017b,608.7622858247387
458f801c533d802e3655e9bbced52ee22826f197,419.8723420278852
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,431.354060312898
293ffd1359a352518d31928214161b644128851e,540.7399145170839
95068b8d72613d8b51b22243060dd50a498e4dbf,505.9090548005681
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,412.2625646867987
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,467.94636488794225
758e005c28f680380e79d7935f29ce42c3b49dfe,516.7103740970545
881348d182c96239cf7f78a13cefa5adb47fb752,0.0
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,499.62566990277645
88bf2ee39f502979c06148c8ed9ad29b2df033a0,0.0
52a23c1eb5ea201859a91a6cb70114032878f7da,373.1927869139905
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,566.7746775132396
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,0.0
6dccb96a95dd55aeed519fcfaf84d26493df68fe,0.0
ec12ea01cda3dcf0c6271ea7140c656f4774264b,443.3021301137035
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,525.5810813820301
c62671ce23840752f47d376866a2f2e0bb5a8248,0.0
131010225a14ea18fa1748a59efd6413fc0eb338,447.5638100107196
a2b095e8fed2a3edb2a751b5e1e71336757e278d,499.50518812737187
766e70bac5c7e88381749ba3f140e03132b0858e,407.93684677628323
92f75ecf86b6e027c977162cc4297db8d280b2be,473.9815833843338
a2b2a641336472d368c2c4b2253e9455fd58d688,0.0
a3af6be26868494212d438ddc80ba11e55d7261c,528.6539718169763
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,0.0
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,0.0
defb13732108dd8d257e70b84e439d9020576209,517.4672305822164
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,0.0
8120c2970d5087725caa5d3d87fcfb24155d181b,406.1453127356155
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,527.0848557217946
95ced045710caddbab17dd0552eed9f15d76b4b8,607.5381635890753
629fba23b8937cd3f4ae214255cc9b01b601dc9d,0.0
17cafdecd37633480065ba97838ed940156e0a07,501.7008992765156
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,0.0
39342260b5d0b77e66491fa443ba490d843c00f9,0.0
95dbcd144e591c2694acc9bc942726784469d0f8,0.0
5f553236d725160fdbff443604199b293f1f44ce,469.839788782132
869b7dfefe247dfa859db744c33c2678411dd945,511.0390744368092
4f718d14fd2f4506b47f244ff6ba9989cf256207,0.0
c910640a6e6c25b259dfcc4990f2899245e988ca,434.26859704233806
c9210ff822feac437edffb18dda200a8f3ea1a59,497.7795910145559
e18348afecf00cc3d88f3ba48351ce1843f220a0,468.7349074926078
5954217e13179b6043acc782e102668a2612a8e4,448.8389152498377
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,451.1983724982567
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,447.92338257608526
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,0.0
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,0.0
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,479.427359186285
a7275f430267de859f35ff4b68e4a276e5be7279,434.5846069523426
5d8539ebe86a27c576d5f46bcba6ba71031a0143,0.0
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,461.08532243676797
870a45c11058f7dfab6d067039447ce546c208b4,0.0
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,506.83704502104285
812dad3abf68e537e7a5f58627c83daea4375233,468.0861201296183
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,0.0
8b9fea02641babf2396079c6edfed9abb45117bf,467.307731518243
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,0.0
d8788a6c3e384b392b77f519451fed79c34453a2,620.7372210969929
1e6d53083bfb60a532c211edc06a3b3122eaa340,446.39177432214643
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,0.0
1db27ec90efad017f1e8e8998389d75f98149663,439.4555217171214
ee22b8c134e9178600d57236685e0822b2034601,578.9727472965492
b03c5ebab160571176fd665bad3b559d23d28f4d,621.0070125809007
018c21da2ea1df6cc5d00ce480c48672c234ddb5,565.3593473053043
5a71e57629eb2d9b1281fa0acf78fc410f82233a,398.9113334199251
63add5acaf261ef36ff419c5cf3301d8b1a91b06,435.57512362293795
5b7f5fb34de0f846635830319871e2bdd06857b1,461.07634878257954
e074b29573906c0b39248900a4d73df3a44cb72f,465.7444584986378
b531258b394067bfd55762aecedc84154e145dbd,0.0
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,496.4939578506018
6581d33040854c49896098641bd48cca28d0bfb1,441.6691497464669
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,594.7538427628676
07333b87f6d8b5cf5c7022761b649115d184b038,0.0
9f92a391a271d11a1530427da3a2cfec21c57679,0.0
e5129f4e0fead85906b2b0ef48b253420c85060e,433.35049095919567
e6a92b275fb840ad324abb74e09a4d3517e7785a,0.0
64a758225c8fee36cfc6a33f8ce52435bee3f22b,579.7391091708148
7866c1a752ede108330f59479ba22bbe27e24959,471.297217509479
e2d2423c2aa3c3191363bccba383a85740b6003a,505.53247175841994
e26a4055e714830a051bbd4118cb4e10cfe613f9,449.4375167183688
a2a35215a2bacc65b551efa3a17f34c5566ba27b,423.4262504061737
9e53b4840e7a00693adbb1eb46654e76c8309a61,481.7095545445403
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,0.0
4665254e0bacb0ecb8a006903b69fa80b51490d5,473.15046219771364
64a6357ce0328ec2be2d70104169f3b044bc3e98,0.0
166fb0fa70c428f172f3fcb85eddff4b3ca33545,513.9913884169587
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,0.0
766c88ba88b04bd663ed05616d542db453b12cd5,0.0
16ba4511e82380eebd8917142d36a7f2ca28afd9,421.1816246443454
d03bea3b98a10800cf21885099655d78156b34c9,0.0
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,0.0
b9ceb5058547f7ba48f2fc6323c2dad311e83349,0.0
1605b2665d898bf88f2d12046ffc219fc98011dd,0.0
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,422.2103901776493
2b40888cb9a0fa0aca9642febd79836b4a71723b,0.0
3783d0f562e9914300b98214cbf59c47df628116,423.11960593473657
6259df3d2eb137841e632a56f2f7cca3e3ff4172,475.92086323518834
89b4c8805837e713f9a730c673c222d2fe78bd69,388.2111995164243
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,596.865825722941
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,394.00820352441264
c90b14063cc4b109019cacd40eba1359439a23a8,448.4275949029249
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,0.0
49412082f17170a1b1a7a0f4811fc3f84cab68d7,435.6834028297757
9f8d3b5c8003823b00814d8650478f4a4123310e,529.2871773138854
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,0.0
973f904d79c6d3556de58dd6a26972c4d1f519ac,453.72971406977064
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,517.6462989267357
236ccca2305d258085cfccd31359d025e8c2ef03,486.602353946958
6e6e61a418676943dab9187c8c0a7c7608796ef3,0.0
00a65504314fd5a7c062943e9b5f2a282c43c96b,0.0
35c68cb7b68131dd4395dbaaceafc098adb26efe,512.6409958089932
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,446.1986762365128
39f3b003b013995457d88d0f976e589375ea381c,589.8534990055678
be2efc5d7aac68e406e259efd6a1383b0535d030,516.1381808524568
05654f1872402567f29cb0dbd2b6a67ca962ba20,410.0560260671883
01ef84ddbd815b848e2791e31d1e1fb530af0800,464.03338429935945
c617565d917710c71fc918bbd53a980d54c98b01,0.0
0347f75702f7a58defa7830fd2160be814ee63d7,470.40539309408797
e9f4a7e0f743c19594d064f493acc7da5705cb97,533.9631310524469
cbc361742d9f5471b72c408c86a163a3a0babdde,466.23106618368763
51a5c6236ca8dc5f31f3a163b32f27117200f21d,0.0
1d2002450bef0d038cfff583a8a45c1152adff4f,484.58082020896364
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,401.73128844853545
b935e46f14ef9cabe4855d768f80a882afc5bbf3,515.6948936128651
dd89be9611dd1e70f883c325c3de4bfd4beddd54,605.6757817761068
